songId,type,difficulty,noteCounts.tap,noteCounts.hold,noteCounts.slide,noteCounts.touch,noteCounts.break,noteCounts.total,noteDesigner
セツナトリップ,dx,expert,381,59,27,32,11,510,隅田川星人
セツナトリップ,dx,master,634,24,52,35,31,776,小鳥遊さん
セハガガガンバッちゃう！！,std,basic,198,29,8,NULL,9,244,-
セハガガガンバッちゃう！！,std,advanced,330,15,16,NULL,17,378,-
セハガガガンバッちゃう！！,std,expert,452,32,43,NULL,80,607,Revo@LC
セハガガガンバッちゃう！！,std,master,412,12,222,NULL,89,735,はっぴー
ゼロトーキング,dx,basic,138,10,4,14,1,167,-
ゼロトーキング,dx,advanced,209,14,11,28,3,265,-
ゼロトーキング,dx,expert,264,53,27,29,10,383,はっぴー
ゼロトーキング,dx,master,461,69,69,57,22,678,Jack
ソリッド,dx,basic,121,11,8,12,6,158,-
ソリッド,dx,advanced,250,11,11,14,6,292,-
ソリッド,dx,expert,404,64,30,10,5,513,はっぴー
ソリッド,dx,master,523,30,132,33,30,748,ロシェ@ペンギン
ソーラン☆節,std,basic,106,9,10,NULL,8,133,-
ソーラン☆節,std,advanced,160,23,6,NULL,16,205,-
ソーラン☆節,std,expert,212,43,39,NULL,20,314,ニャイン
ソーラン☆節,std,master,314,34,46,NULL,20,414,mai-Star
タカハせ！名人マン,std,basic,103,17,6,NULL,7,133,-
タカハせ！名人マン,std,advanced,247,17,9,NULL,17,290,-
タカハせ！名人マン,std,expert,281,47,27,NULL,28,383,某S氏
タカハせ！名人マン,std,master,437,64,48,NULL,22,571,はっぴー
タケモトピアノCMソング,dx,basic,19,13,4,14,2,52,-
タケモトピアノCMソング,dx,advanced,74,8,9,0,17,108,-
タケモトピアノCMソング,dx,expert,111,12,20,19,8,170,はっぴー
タケモトピアノCMソング,dx,master,179,5,45,44,37,310,はっぴー
タテマエと本心の大乱闘,dx,basic,158,20,2,22,11,213,-
タテマエと本心の大乱闘,dx,advanced,240,36,5,41,10,332,-
タテマエと本心の大乱闘,dx,expert,406,63,18,40,16,543,はっぴー
タテマエと本心の大乱闘,dx,master,539,39,128,34,35,775,ロシェ@ペンギン
ダンシング☆サムライ,std,basic,131,0,4,NULL,4,139,-
ダンシング☆サムライ,std,advanced,248,36,12,NULL,21,317,-
ダンシング☆サムライ,std,expert,238,73,59,NULL,17,387,譜面-100号
ダンシング☆サムライ,std,master,495,24,36,NULL,9,564,譜面-100号
ダンスロボットダンス,std,basic,333,14,4,NULL,4,355,-
ダンスロボットダンス,std,advanced,456,26,15,NULL,4,501,-
ダンスロボットダンス,std,expert,515,77,41,NULL,26,659,ロシェ@ペンギン
ダンスロボットダンス,std,master,530,15,232,NULL,49,826,LabiLabi
ダンスロボットダンス,dx,basic,148,20,4,7,6,185,-
ダンスロボットダンス,dx,advanced,355,13,14,8,4,394,-
ダンスロボットダンス,dx,expert,488,40,13,65,8,614,隅田川星人
ダンスロボットダンス,dx,master,472,57,146,156,16,847,某S氏
ダーリンダンス,dx,basic,162,9,6,6,9,192,-
ダーリンダンス,dx,advanced,262,16,7,13,5,303,-
ダーリンダンス,dx,expert,362,81,53,24,31,551,Jack
ダーリンダンス,dx,master,523,67,71,15,33,709,緑風 犬三郎
ダーリンダンス,dx,remaster,670,85,77,8,64,904,サファ太
チエルカ／エソテリカ,dx,basic,175,22,6,13,6,222,-
チエルカ／エソテリカ,dx,advanced,356,22,12,38,17,445,-
チエルカ／エソテリカ,dx,expert,561,94,37,16,33,741,はっぴー
チエルカ／エソテリカ,dx,master,800,49,123,73,73,1118,Safata.Hz
チューリングの跡,dx,basic,128,13,10,6,4,161,-
チューリングの跡,dx,advanced,275,16,24,14,8,337,-
チューリングの跡,dx,expert,419,87,8,22,3,539,Jack
チューリングの跡,dx,master,616,86,1,228,25,956,譜面-100号
チルノのパーフェクトさんすう教室,std,basic,84,30,4,NULL,4,122,-
チルノのパーフェクトさんすう教室,std,advanced,157,27,18,NULL,5,207,-
チルノのパーフェクトさんすう教室,std,expert,248,86,26,NULL,4,364,はっぴー
チルノのパーフェクトさんすう教室,std,master,402,74,29,NULL,21,526,某S氏
チルノのパーフェクトさんすう教室,dx,basic,147,9,4,6,2,168,-
チルノのパーフェクトさんすう教室,dx,advanced,262,12,4,11,6,295,-
チルノのパーフェクトさんすう教室,dx,expert,186,122,19,26,9,362,サファ太
チルノのパーフェクトさんすう教室,dx,master,457,43,107,49,37,693,まぐランド
チルノのパーフェクトさんすう教室　⑨周年バージョン,std,basic,218,8,3,NULL,9,238,-
チルノのパーフェクトさんすう教室　⑨周年バージョン,std,advanced,247,50,24,NULL,9,330,-
チルノのパーフェクトさんすう教室　⑨周年バージョン,std,expert,240,71,120,NULL,99,530,はっぴー
チルノのパーフェクトさんすう教室　⑨周年バージョン,std,master,519,63,90,NULL,99,771,小鳥遊さん
チルノのパーフェクトさんすう教室　⑨周年バージョン,dx,basic,90,39,4,6,7,146,-
チルノのパーフェクトさんすう教室　⑨周年バージョン,dx,advanced,220,26,6,11,26,289,-
チルノのパーフェクトさんすう教室　⑨周年バージョン,dx,expert,341,63,27,38,10,479,サファ太
チルノのパーフェクトさんすう教室　⑨周年バージョン,dx,master,483,53,60,102,42,740,華火職人
ツギハギスタッカート,dx,basic,89,7,5,14,1,116,-
ツギハギスタッカート,dx,advanced,228,24,6,25,2,285,-
ツギハギスタッカート,dx,expert,287,75,37,14,12,425,りんご Full Set
ツギハギスタッカート,dx,master,375,49,67,101,7,599,アマリリス
ツクヨミステップ,dx,basic,173,7,7,4,3,194,-
ツクヨミステップ,dx,advanced,337,15,10,12,11,385,-
ツクヨミステップ,dx,expert,500,65,50,8,14,637,はっぴー
ツクヨミステップ,dx,master,711,70,66,49,24,920,じゃこレモン
ツムギボシ,dx,basic,181,24,10,15,5,235,-
ツムギボシ,dx,advanced,272,42,18,25,19,376,-
ツムギボシ,dx,expert,425,72,38,68,23,626,Jack
ツムギボシ,dx,master,686,64,142,38,62,992,じゃこレモン
テオ,dx,basic,200,10,6,8,8,232,-
テオ,dx,advanced,294,23,11,15,21,364,-
テオ,dx,expert,361,85,64,37,35,582,きょむりん
テオ,dx,master,657,54,96,49,109,965,鳩ホルダー
テトリス,dx,basic,218,7,4,9,8,246,-
テトリス,dx,advanced,320,19,8,24,8,379,-
テトリス,dx,expert,346,65,60,26,64,561,サファ太
テトリス,dx,master,545,20,142,13,21,741,緑風 犬三郎
テトリス,dx,remaster,618,38,171,55,59,941,Luxizhel
ディカディズム,dx,basic,115,9,6,8,1,139,-
ディカディズム,dx,advanced,230,18,11,21,6,286,-
ディカディズム,dx,expert,423,77,17,14,3,534,はっぴー
ディカディズム,dx,master,663,81,53,20,27,844,サファ太
デコボコ体操第二,std,basic,77,1,10,NULL,3,91,-
デコボコ体操第二,std,advanced,89,19,12,NULL,6,126,-
デコボコ体操第二,std,expert,105,34,49,NULL,6,194,はっぴー
デコボコ体操第二,std,master,194,0,64,NULL,10,268,mai-Star
デスパレイト,std,basic,166,5,9,NULL,9,189,-
デスパレイト,std,advanced,202,38,23,NULL,18,281,-
デスパレイト,std,expert,336,43,80,NULL,19,478,ぴちネコ
デスパレイト,std,master,512,44,113,NULL,16,685,Jack
デッドマンズバラッド,dx,basic,186,15,3,4,4,212,-
デッドマンズバラッド,dx,advanced,363,36,26,22,20,467,-
デッドマンズバラッド,dx,expert,635,38,51,51,43,818,シチミヘルツ
デッドマンズバラッド,dx,master,718,230,97,97,66,1208,サファ太
デッドレッドガールズ,std,basic,181,4,2,NULL,8,195,-
デッドレッドガールズ,std,advanced,348,18,24,NULL,14,404,-
デッドレッドガールズ,std,expert,558,44,20,NULL,14,636,rioN
デッドレッドガールズ,std,master,744,22,136,NULL,15,917,はっぴー
デビル☆アイドル,dx,basic,69,5,6,6,6,92,-
デビル☆アイドル,dx,advanced,209,10,5,7,22,253,-
デビル☆アイドル,dx,expert,215,52,10,23,15,315,シチミヘルツ
デビル☆アイドル,dx,master,271,68,58,28,14,439,某S氏
デビルじゃないもん,dx,basic,171,11,2,6,16,206,-
デビルじゃないもん,dx,advanced,278,14,9,13,5,319,-
デビルじゃないもん,dx,expert,376,25,32,22,32,487,アマリリス
デビルじゃないもん,dx,master,578,27,97,38,32,772,Luxizhel
デリヘル呼んだら君が来た,dx,basic,115,19,1,16,7,158,-
デリヘル呼んだら君が来た,dx,advanced,284,22,26,14,6,352,-
デリヘル呼んだら君が来た,dx,expert,452,75,60,36,18,641,Jack
デリヘル呼んだら君が来た,dx,master,740,31,115,71,39,996,はっぴー
デンパラダイム,dx,basic,95,20,6,28,4,153,-
デンパラダイム,dx,advanced,244,32,13,11,16,316,-
デンパラダイム,dx,expert,513,68,37,56,30,704,小鳥遊さん
デンパラダイム,dx,master,458,112,76,155,11,812,はっぴー
デーモンベット,dx,basic,114,10,4,18,3,149,-
デーモンベット,dx,advanced,259,19,13,37,8,336,-
デーモンベット,dx,expert,399,35,20,14,50,518,翠楼屋
デーモンベット,dx,master,484,36,110,23,13,666,はっぴー
トノサマビーム,dx,basic,144,15,3,7,5,174,-
トノサマビーム,dx,advanced,265,19,10,29,18,341,-
トノサマビーム,dx,expert,479,61,16,4,19,579,アマリリス
トノサマビーム,dx,master,522,25,115,141,66,869,はっぴー
トラフィック・ジャム,dx,basic,92,13,4,16,2,127,-
トラフィック・ジャム,dx,advanced,206,20,16,31,4,277,-
トラフィック・ジャム,dx,expert,267,124,27,45,16,479,サファ太
トラフィック・ジャム,dx,master,496,174,104,92,30,896,はっぴー
トランスダンスアナーキー,dx,basic,188,8,4,8,7,215,-
トランスダンスアナーキー,dx,advanced,267,53,13,57,12,402,-
トランスダンスアナーキー,dx,expert,490,37,28,48,50,653,サファ太
トランスダンスアナーキー,dx,master,656,25,178,29,44,932,はっぴー
トリアージ,dx,basic,74,23,4,19,2,122,-
トリアージ,dx,advanced,232,18,27,7,6,290,-
トリアージ,dx,expert,303,71,39,24,22,459,華火職人
トリアージ,dx,master,461,19,128,20,9,637,シチミヘルツ
トリドリ⇒モリモリ！Lovely fruits☆,dx,basic,152,19,7,16,10,204,-
トリドリ⇒モリモリ！Lovely fruits☆,dx,advanced,262,35,14,52,10,373,-
トリドリ⇒モリモリ！Lovely fruits☆,dx,expert,446,92,42,12,23,615,はっぴー
トリドリ⇒モリモリ！Lovely fruits☆,dx,master,605,87,112,44,36,884,すきやき奉行
トルコ行進曲 - オワタ＼(^o^)／,std,basic,107,11,5,NULL,3,126,-
トルコ行進曲 - オワタ＼(^o^)／,std,advanced,174,31,6,NULL,14,225,-
トルコ行進曲 - オワタ＼(^o^)／,std,expert,352,30,9,NULL,22,413,mai-Star
トルコ行進曲 - オワタ＼(^o^)／,std,master,539,21,17,NULL,32,609,ニャイン
トレジャーガーデン,dx,basic,237,18,7,13,6,281,-
トレジャーガーデン,dx,advanced,373,29,8,26,8,444,-
トレジャーガーデン,dx,expert,434,52,42,30,34,592,Luxizhel
トレジャーガーデン,dx,master,697,80,113,53,108,1051,アマリリス
トンデモワンダーズ,dx,basic,133,3,6,21,4,167,-
トンデモワンダーズ,dx,advanced,241,17,6,22,10,296,-
トンデモワンダーズ,dx,expert,321,76,16,24,20,457,みぞれヤナギ
トンデモワンダーズ,dx,master,518,91,88,41,46,784,Luxizhel
ドキドキDREAM!!!,std,basic,249,20,8,NULL,6,283,-
ドキドキDREAM!!!,std,advanced,352,73,17,NULL,16,458,-
ドキドキDREAM!!!,std,expert,515,72,54,NULL,17,658,はっぴー
ドキドキDREAM!!!,std,master,679,72,88,NULL,40,879,Moon Strix
ドクハク,std,basic,206,14,4,NULL,6,230,-
ドクハク,std,advanced,196,64,24,NULL,5,289,-
ドクハク,std,expert,289,90,25,NULL,8,412,小鳥遊さん
ドクハク,std,master,471,76,92,NULL,2,641,はっぴー
ドラゴンエネルギー,dx,basic,79,12,7,4,6,108,-
ドラゴンエネルギー,dx,advanced,228,24,20,19,6,297,-
ドラゴンエネルギー,dx,expert,344,37,21,57,34,493,Jack
ドラゴンエネルギー,dx,master,517,71,96,31,13,728,はっぴー
ドーナツホール,std,basic,189,8,8,NULL,7,212,-
ドーナツホール,std,advanced,330,12,6,NULL,4,352,-
ドーナツホール,std,expert,425,81,38,NULL,8,552,Moon Strix
ドーナツホール,std,master,752,32,139,NULL,11,934,Jack
ド屑,dx,basic,77,16,4,15,12,124,-
ド屑,dx,advanced,198,14,8,14,4,238,-
ド屑,dx,expert,82,60,19,51,12,224,Luxizhel
ド屑,dx,master,390,42,114,33,33,612,じゃこレモン
ナイトメア☆パーティーナイト,std,basic,205,22,10,NULL,9,246,-
ナイトメア☆パーティーナイト,std,advanced,338,42,13,NULL,26,419,-
ナイトメア☆パーティーナイト,std,expert,415,75,50,NULL,20,560,某S氏
ナイトメア☆パーティーナイト,std,master,515,11,162,NULL,5,693,緑風 犬三郎
ナイトメア☆パーティーナイト,std,remaster,468,82,97,NULL,48,695,華火職人
ナイト・オブ・ナイツ,std,basic,120,9,4,NULL,2,135,-
ナイト・オブ・ナイツ,std,advanced,291,11,10,NULL,12,324,-
ナイト・オブ・ナイツ,std,expert,488,16,14,NULL,45,563,チャン@DP皆伝
ナイト・オブ・ナイツ,std,master,596,13,10,NULL,56,675,mai-Star
ナイト・オブ・ナイツ,std,remaster,893,26,44,NULL,38,1001,某S氏
ナイト・オブ・ナイツ,dx,basic,145,9,4,6,10,174,-
ナイト・オブ・ナイツ,dx,advanced,276,11,8,28,8,331,-
ナイト・オブ・ナイツ,dx,expert,393,43,18,36,58,548,鳩ホルダー
ナイト・オブ・ナイツ,dx,master,487,28,137,27,29,708,はっぴー
ナイト・オブ・ナイツ (Cranky Remix),dx,basic,124,5,6,23,6,164,-
ナイト・オブ・ナイツ (Cranky Remix),dx,advanced,265,29,14,10,6,324,-
ナイト・オブ・ナイツ (Cranky Remix),dx,expert,386,47,27,53,35,548,某S氏
ナイト・オブ・ナイツ (Cranky Remix),dx,master,571,33,50,127,30,811,小鳥遊さん
ナミダと流星,std,basic,121,11,5,NULL,2,139,-
ナミダと流星,std,advanced,279,26,13,NULL,8,326,-
ナミダと流星,std,expert,346,43,36,NULL,4,429,Revo@LC
ナミダと流星,std,master,312,50,150,NULL,5,517,mai-Star
ナミダと流星,dx,basic,169,15,3,7,3,197,-
ナミダと流星,dx,advanced,216,34,9,22,4,285,-
ナミダと流星,dx,expert,349,59,44,9,34,495,みそかつ侍
ナミダと流星,dx,master,475,39,126,18,20,678,Jack
ナンセンス文学,std,basic,204,10,4,NULL,2,220,-
ナンセンス文学,std,advanced,285,25,18,NULL,8,336,-
ナンセンス文学,std,expert,380,68,72,NULL,8,528,サファ太
ナンセンス文学,std,master,657,69,92,NULL,10,828,はっぴー
ニルヴの心臓,dx,basic,278,8,12,9,4,311,-
ニルヴの心臓,dx,advanced,340,15,8,28,3,394,-
ニルヴの心臓,dx,expert,506,97,18,43,9,673,Luxizhel
ニルヴの心臓,dx,master,585,111,72,33,79,880,サファ太
ネガティブ進化論,dx,basic,107,9,4,9,10,139,-
ネガティブ進化論,dx,advanced,184,22,11,16,9,242,-
ネガティブ進化論,dx,expert,223,27,48,49,8,355,隅田川星人
ネガティブ進化論,dx,master,491,100,53,39,8,691,Jack
ネクロファンタジア～Arr.Demetori,std,basic,164,14,9,NULL,5,192,-
ネクロファンタジア～Arr.Demetori,std,advanced,331,21,26,NULL,8,386,-
ネクロファンタジア～Arr.Demetori,std,expert,410,66,59,NULL,54,589,華火職人
ネクロファンタジア～Arr.Demetori,std,master,755,23,168,NULL,25,971,シチミヘルツ
ネコ日和。,std,basic,162,4,7,NULL,4,177,-
ネコ日和。,std,advanced,210,23,4,NULL,4,241,-
ネコ日和。,std,expert,259,4,10,NULL,8,281,譜面-100号
ネコ日和。,std,master,283,36,11,NULL,16,346,ニャイン
ネコ日和。,dx,basic,97,11,6,4,8,126,-
ネコ日和。,dx,advanced,162,12,6,28,10,218,-
ネコ日和。,dx,expert,216,38,14,21,30,319,Luxizhel
ネコ日和。,dx,master,417,8,91,41,74,631,サファ太
ネトゲ廃人シュプレヒコール,std,basic,259,12,4,NULL,7,282,-
ネトゲ廃人シュプレヒコール,std,advanced,325,46,25,NULL,10,406,-
ネトゲ廃人シュプレヒコール,std,expert,468,65,39,NULL,17,589,rioN
ネトゲ廃人シュプレヒコール,std,master,688,65,102,NULL,33,888,ぴちネコ
ネ！コ！,std,basic,175,12,7,NULL,6,200,-
ネ！コ！,std,advanced,307,27,21,NULL,24,379,-
ネ！コ！,std,expert,294,55,32,NULL,26,407,玉子豆腐
ネ！コ！,std,master,408,40,133,NULL,39,620,玉子豆腐
ノイローゼ,dx,basic,94,14,6,21,1,136,-
ノイローゼ,dx,advanced,314,37,19,23,8,401,-
ノイローゼ,dx,expert,512,73,47,17,6,655,Jack
ノイローゼ,dx,master,600,73,152,56,9,890,はっぴー
ノンブレス・オブリージュ,dx,basic,109,9,4,16,3,141,-
ノンブレス・オブリージュ,dx,advanced,227,11,8,25,8,279,-
ノンブレス・オブリージュ,dx,expert,241,38,26,25,15,345,鳩ホルダー
ノンブレス・オブリージュ,dx,master,102,281,39,15,28,465,はっぴー
ハウリング,dx,basic,122,12,6,6,5,151,-
ハウリング,dx,advanced,237,25,19,13,5,299,-
ハウリング,dx,expert,320,45,33,10,16,424,はっぴー
ハウリング,dx,master,404,52,111,83,34,684,Jack
ハオ,dx,basic,155,11,4,7,13,190,-
ハオ,dx,advanced,288,14,7,27,8,344,-
ハオ,dx,expert,392,27,21,24,38,502,Luxizhel
ハオ,dx,master,442,28,136,76,70,752,鳩ホルダー
ハジマリノピアノ,dx,basic,161,14,8,17,4,204,-
ハジマリノピアノ,dx,advanced,277,20,25,28,4,354,-
ハジマリノピアノ,dx,expert,360,64,60,73,40,597,ぴちネコ
ハジマリノピアノ,dx,master,849,17,86,18,12,982,はっぴー
ハッピーシンセサイザ,std,basic,108,2,1,NULL,3,114,-
ハッピーシンセサイザ,std,advanced,157,18,6,NULL,8,189,-
ハッピーシンセサイザ,std,expert,240,27,9,NULL,4,280,譜面-100号
ハッピーシンセサイザ,std,master,236,27,30,NULL,4,297,ニャイン
ハッピーシンセサイザ,dx,basic,103,2,2,7,5,119,-
ハッピーシンセサイザ,dx,advanced,150,4,4,7,8,173,-
ハッピーシンセサイザ,dx,expert,176,24,26,12,12,250,みそかつ侍
